timestamp_ms,market_slug,timeframe,time_till_end,seconds_till_end,up_best_bid,up_best_ask,down_best_bid,down_best_ask,up_spread,down_spread,up_bid_depth5,up_ask_depth5,down_bid_depth5,down_ask_depth5,up_imbalance,down_imbalance,up_microprice,down_microprice,arb_bid_sum_l1,arb_edge_l1
1782168774308,bitcoin-up-or-down-june-22-2026-6pm-et,1h,7:06,426,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,243.52,864.92,864.92,243.52,-0.5606077009129948,0.5606077009129948,0.0018790701032416434,0.9981209298967584,0.998,0.0020000000000000018
1782168778615,bitcoin-up-or-down-june-22-2026-6pm-et,1h,7:02,422,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,243.52,864.92,864.92,243.52,-0.5606077009129948,0.5606077009129948,0.0018790701032416434,0.9981209298967584,0.998,0.0020000000000000018
1782168783142,bitcoin-up-or-down-june-22-2026-6pm-et,1h,6:57,417,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,243.52,864.92,864.92,243.52,-0.5606077009129948,0.5606077009129948,0.0018790701032416434,0.9981209298967584,0.998,0.0020000000000000018
1782168786446,bitcoin-up-or-down-june-22-2026-6pm-et,1h,6:54,414,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,243.52,864.92,864.92,243.52,-0.5606077009129948,0.5606077009129948,0.0018790701032416434,0.9981209298967584,0.998,0.0020000000000000018
1782168789740,bitcoin-up-or-down-june-22-2026-6pm-et,1h,6:51,411,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,243.52,864.92,864.92,243.52,-0.5606077009129948,0.5606077009129948,0.0018790701032416434,0.9981209298967584,0.998,0.0020000000000000018
1782168793137,bitcoin-up-or-down-june-22-2026-6pm-et,1h,6:47,407,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,243.52,864.92,864.92,243.52,-0.5606077009129948,0.5606077009129948,0.0018790701032416434,0.9981209298967584,0.998,0.0020000000000000018
1782168796531,bitcoin-up-or-down-june-22-2026-6pm-et,1h,6:44,404,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,243.52,864.92,864.92,243.52,-0.5606077009129948,0.5606077009129948,0.0018790701032416434,0.9981209298967584,0.998,0.0020000000000000018
1782168800029,bitcoin-up-or-down-june-22-2026-6pm-et,1h,6:40,400,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,243.52,864.92,869.92,143.52,-0.5606077009129948,0.7167666561414588,0.0018790701032416434,0.998367809003612,0.998,0.0020000000000000018
1782168803457,bitcoin-up-or-down-june-22-2026-6pm-et,1h,6:37,397,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,135.52,869.92,869.92,135.52,-0.7304264799490771,0.7304264799490771,0.0016076585059635908,0.9983923414940364,0.998,0.0020000000000000018
1782168806787,bitcoin-up-or-down-june-22-2026-6pm-et,1h,6:34,394,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,135.52,869.92,869.92,135.52,-0.7304264799490771,0.7304264799490771,0.0016076585059635908,0.9983923414940364,0.998,0.0020000000000000018
